,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
1493,104,84.41,22.19,4,Noon
1494,806,84.93,38.7,2,Noon
1495,899,106.91,39.7,2,Evening
1496,0,102.77,23.93,2,Evening
1497,0,87.77,24.72,2,Evening
1498,0,87.13,16.88,2,Evening
1499,0,89.02,24.98,2,Night
1500,19,84.19,22.53,2,Night
1501,0,93.7,19.65,2,Night
1502,0,107.0,27.0,2,Night
1503,0,99.31,28.69,2,Early Morning
1504,41,90.46,33.57,2,Morning
1505,70,86.25,25.32,2,Morning
1506,73,81.67,42.8,3,Morning
1507,1050,89.81,59.59,3,Morning
1508,377,90.11,55.72,3,Noon
1509,110,82.12,21.77,3,Noon
1510,1013,84.24,58.57,3,Noon
1511,1142,85.62,51.87,3,Noon
1512,100,82.21,22.97,3,Evening
1513,43,91.03,31.57,3,Evening
1514,2377,84.13,58.4,3,Evening
1515,3066,88.08,70.53,3,Evening
1516,34,108.69,23.15,3,Night
1517,0,118.88,18.97,3,Night
1518,0,121.09,18.36,4,Night
1519,0,117.71,19.86,4,Night
1520,0,112.0,2.0,4,Early Morning
1521,24,91.8,28.36,4,Early Morning
1522,624,85.57,47.5,4,Morning
1523,1629,93.0,59.32,4,Morning
1524,1727,87.58,60.17,4,Morning
1525,2434,87.53,70.87,4,Morning
1526,565,90.21,42.72,4,Noon
1527,2467,96.0,79.77,4,Noon
1528,2321,86.55,74.52,4,Noon
1529,1759,87.15,64.72,4,Noon
1530,2056,86.62,72.78,4,Evening
1531,1583,84.77,57.05,4,Evening
1532,32,82.28,32.55,4,Evening
1533,31,84.71,29.15,4,Evening
1534,130,85.56,44.38,4,Night
1535,2435,88.95,78.9,4,Night
1536,997,88.0,50.33,4,Night
1537,2420,88.15,78.56,4,Night
1538,0,109.25,24.25,4,Late Night
1539,38,89.59,34.31,4,Morning
1540,716,82.49,46.53,4,Morning
1541,137,81.39,25.97,4,Morning
1542,1108,84.0,52.02,4,Morning
1543,2478,89.71,66.08,4,Noon
1544,474,93.22,40.28,4,Noon
1545,2512,81.45,75.1,4,Noon
1546,1323,88.96,52.87,4,Noon
1547,412,85.91,32.32,4,Evening
1548,888,84.22,41.47,4,Evening
1549,1521,90.06,64.2,4,Evening
1550,26,88.18,31.38,4,Evening
1551,11,83.11,22.65,4,Night
1552,0,110.7,16.2,2,Night
1553,0,101.2,23.8,2,Night
1554,10,113.77,24.31,2,Night
1555,0,112.0,4.5,2,Late Night
1556,0,112.0,3.0,2,Early Morning
1557,510,93.42,52.76,2,Morning
1558,1399,90.86,61.17,2,Morning
1559,552,89.37,45.15,2,Morning
1560,503,89.45,43.85,4,Morning
1561,966,91.15,55.2,4,Noon
1562,483,93.28,44.55,4,Noon
1563,130,93.67,36.78,4,Noon
1564,192,91.64,50.11,4,Noon
1565,0,84.32,14.3,4,Evening
1566,16,105.34,23.7,4,Night
1567,46,107.9,17.65,4,Night
1568,453,98.14,54.41,4,Night
1569,0,114.0,5.6,4,Late Night
1570,0,112.0,3.0,4,Early Morning
1571,590,106.64,73.35,4,Early Morning
1572,3267,91.53,88.02,4,Morning
1573,103,90.26,31.77,4,Morning
1574,76,85.13,37.43,4,Morning
1575,172,87.24,31.88,4,Morning
1576,32,86.18,32.63,4,Noon
1577,805,92.34,44.8,4,Noon
1578,2224,88.86,66.73,4,Noon
1579,1507,84.67,47.65,4,Noon
1580,3663,90.67,86.53,4,Evening
1581,861,83.18,32.1,4,Evening
1582,75,82.18,19.18,4,Evening
1583,46,82.6,20.0,4,Evening
1584,0,81.2,14.2,4,Night
1585,1990,84.81,63.68,4,Night
1586,118,89.42,27.92,4,Night
1587,411,102.24,38.32,4,Night
1588,32,97.17,26.5,4,Late Night
1589,0,113.17,21.5,4,Late Night
1590,0,116.95,22.53,4,Late Night
1591,0,114.5,16.8,4,Late Night
1592,0,106.26,23.32,4,Early Morning
1593,0,117.2,19.05,4,Early Morning
1594,61,88.93,20.41,4,Early Morning
1595,1068,87.58,49.42,4,Early Morning
1596,460,83.88,32.05,4,Morning
1597,101,80.86,25.58,4,Morning
1598,1687,81.68,54.87,4,Morning
1599,356,85.51,32.37,4,Morning
1600,71,82.3,21.29,4,Noon
1601,125,82.56,23.83,4,Noon
1602,0,80.27,25.37,4,Noon
1603,756,88.98,36.03,4,Noon
1604,949,104.1,39.21,4,Evening
1605,0,112.0,6.0,3,Night
1606,0,86.51,32.89,3,Early Morning
1607,0,81.5,22.65,3,Morning
1608,0,88.57,17.15,3,Morning
1609,58,85.29,31.4,3,Morning
1610,28,82.7,25.87,2,Morning
1611,24,81.9,20.3,2,Noon
1612,92,82.44,24.63,2,Noon
1613,439,85.76,30.4,2,Noon
1614,26,96.93,16.52,2,Noon
1615,124,81.45,23.67,4,Evening
1616,0,87.4,17.8,4,Evening
1617,39,97.14,21.55,4,Evening
1618,81,89.1,27.61,4,Evening
1619,128,81.74,22.18,4,Night
1620,145,84.86,28.97,4,Night
1621,11,90.71,17.33,2,Night
1622,57,85.37,28.25,2,Night
1623,0,112.0,1.0,2,Late Night
1624,0,107.59,23.55,2,Early Morning
1625,24,83.72,27.67,2,Morning
1626,151,82.77,28.5,2,Morning
1627,0,80.19,17.87,3,Morning
1628,1395,86.73,79.13,3,Evening
1629,1703,84.58,55.65,3,Evening
1630,26,86.83,25.88,3,Night
1631,737,84.33,39.08,3,Night
1632,12,86.81,21.03,3,Night
1633,12,81.39,15.73,3,Night
1634,11,81.28,21.83,3,Late Night
1635,13,90.67,38.7,3,Late Night
1636,0,100.54,22.77,3,Morning
1637,150,104.96,29.97,3,Morning
1638,0,83.53,19.53,3,Morning
1639,23,83.48,23.6,3,Morning
1640,65,92.25,22.65,3,Noon
1641,189,85.53,29.64,3,Noon
1642,137,86.27,24.45,3,Noon
1643,0,80.8,21.48,4,Noon
1644,0,82.27,16.02,4,Evening
1645,79,85.32,25.75,4,Evening
1646,61,87.06,22.72,4,Evening
1647,80,83.47,28.19,4,Evening
1648,0,84.33,22.4,4,Night
1649,0,81.03,22.33,4,Night
1650,0,80.62,22.62,4,Night
1651,209,88.76,37.95,4,Morning
1652,28,81.71,24.05,4,Morning
1653,117,82.22,24.98,4,Morning
1654,81,81.61,25.82,4,Noon
1655,0,84.23,24.4,4,Noon
1656,71,83.89,28.25,4,Noon
1657,0,84.58,19.71,4,Noon
1658,0,82.29,30.43,4,Evening
1659,0,82.29,18.57,4,Night
1660,0,80.85,14.02,4,Night
1661,90,85.5,18.92,4,Night
1662,0,81.5,15.48,4,Late Night
1663,51,93.91,23.18,4,Late Night
1664,0,113.09,12.91,4,Morning
1665,0,113.17,14.38,4,Morning
1666,164,107.39,30.52,4,Noon
1667,74,83.42,22.43,4,Noon
1668,0,81.49,19.81,4,Noon
1669,69,89.6,21.52,4,Noon
1670,0,82.43,21.12,4,Evening
1671,79,84.88,27.21,4,Evening
1672,0,113.33,9.67,4,Early Morning
1673,39,90.34,18.62,4,Morning
1674,176,102.08,32.08,4,Morning
1675,168,86.18,24.53,4,Morning
1676,0,80.53,19.77,4,Morning
1677,18,80.81,22.47,4,Noon
1678,100,91.53,32.28,4,Noon
1679,0,105.17,16.0,4,Noon
1680,1826,96.0,68.78,4,Noon
1681,1651,83.03,47.95,4,Evening
1682,1496,82.82,66.38,4,Evening
1683,0,80.0,16.36,4,Early Morning
1684,640,82.15,37.69,4,Early Morning
1685,221,82.93,29.54,4,Morning
1686,1020,83.3,41.22,4,Morning
1687,0,80.0,29.33,4,Morning
1688,150,81.67,23.83,4,Morning
1689,0,91.93,18.57,4,Morning
1690,0,112.0,30.25,4,Noon
1691,0,114.5,11.95,4,Noon
1692,126,84.72,26.87,4,Noon
1693,0,80.0,24.25,4,Noon
1694,152,82.69,34.61,4,Noon
1695,133,83.33,22.95,4,Noon
1696,64,88.46,26.58,4,Noon
1697,61,88.0,35.68,4,Noon
1698,0,80.87,21.12,4,Evening
1699,1742,81.33,62.03,4,Evening
1700,2971,93.54,83.73,5,Evening
1701,334,86.21,35.32,5,Evening
1702,790,85.95,46.75,5,Night
1703,41,93.14,32.07,5,Night
1704,0,88.12,15.88,5,Night
1705,0,87.56,20.56,5,Night
1706,0,93.33,42.33,5,Late Night
1707,10,83.0,22.71,5,Early Morning
1708,943,83.54,45.12,5,Early Morning
1709,1197,82.2,44.45,5,Morning
1710,40,82.14,24.0,5,Morning
1711,191,81.81,24.54,5,Morning
1712,92,86.37,30.57,5,Morning
1713,20,81.95,22.51,5,Noon
1714,914,81.21,45.98,5,Noon
1715,1017,89.88,43.98,5,Noon
1716,922,96.13,39.87,5,Evening
1717,77,93.93,23.17,5,Evening
1718,15,108.17,23.14,5,Evening
1719,307,92.0,52.32,5,Morning
1720,1416,82.46,52.25,5,Morning
1721,410,87.84,43.88,5,Morning
1722,3337,85.6,79.8,5,Noon
1723,470,92.44,38.92,5,Noon
1724,36,92.28,20.62,5,Noon
1725,0,97.5,20.9,5,Noon
1726,0,88.27,23.15,5,Evening
1727,77,102.48,18.13,5,Evening
1728,94,93.0,27.17,5,Evening
1729,13,88.68,20.0,5,Evening
1730,689,84.74,41.17,5,Night
1731,632,81.59,36.67,5,Night
1732,0,80.68,15.46,5,Night
1733,49,87.53,26.86,5,Night
1734,0,83.33,27.33,5,Late Night
1735,0,112.0,49.0,5,Early Morning
1736,52,97.66,29.12,5,Morning
1737,160,106.16,28.78,1,Morning
1738,0,82.3,25.58,1,Morning
1739,20,80.72,28.37,1,Noon
1740,0,89.07,27.95,1,Noon
1741,99,83.02,29.83,1,Noon
1742,0,91.53,19.17,1,Noon
1743,1503,100.31,59.93,1,Evening
1744,935,90.27,37.48,1,Evening
1745,78,82.18,32.87,1,Evening
1746,0,80.0,14.0,1,Evening
1747,0,80.0,15.0,1,Morning
1748,71,81.47,22.0,1,Noon
1749,0,82.83,22.58,1,Noon
1750,0,81.6,26.78,1,Noon
1751,0,83.05,22.17,1,Noon
1752,196,88.5,30.19,1,Evening
1753,0,80.27,28.78,1,Evening
1754,0,81.83,19.62,1,Evening
1755,0,82.0,18.82,1,Evening
1756,0,80.56,21.06,1,Night
1757,42,88.0,29.92,1,Night
1758,12,88.2,18.62,1,Night
1759,69,84.62,28.76,1,Night
1760,411,93.19,58.4,1,Early Morning
1761,377,85.96,43.32,1,Morning
1762,0,82.1,22.13,1,Morning
1763,1462,82.87,56.22,1,Morning
1764,0,80.67,21.83,1,Morning
1765,0,81.25,48.93,1,Noon
1766,124,87.77,33.43,1,Noon
1767,125,86.38,26.77,1,Noon
1768,38,81.17,22.4,1,Noon
1769,0,84.28,23.4,1,Evening
1770,39,83.29,28.3,1,Evening
1771,0,84.93,24.38,1,Evening
1772,133,83.81,28.37,1,Evening
1773,0,84.74,17.93,1,Night
1774,0,82.53,17.04,1,Night
1775,72,86.64,19.47,1,Night
1776,67,84.41,25.68,1,Night
1777,82,93.43,24.13,1,Late Night
1778,0,113.56,17.28,1,Late Night
1779,0,112.0,56.0,1,Early Morning
1780,34,82.29,25.3,1,Morning
1781,0,81.2,18.48,1,Morning
1782,93,81.89,21.93,1,Noon
1783,1268,84.21,52.78,1,Noon
1784,35,89.9,22.25,1,Noon
1785,50,85.61,24.02,1,Noon
1786,133,82.96,26.32,1,Evening
1787,512,82.29,29.1,4,Evening
1788,0,80.0,20.83,4,Evening
1789,0,81.03,16.67,4,Evening
1790,117,85.78,27.26,4,Night
1791,63,84.0,23.91,4,Night
1792,67,85.58,30.95,4,Night
1793,0,112.0,53.0,4,Evening
1794,0,80.0,15.6,4,Early Morning
1795,67,88.84,27.2,4,Morning
1796,74,94.16,25.79,4,Morning
1797,28,104.4,40.71,4,Morning
1798,40,84.96,18.28,4,Morning
1799,0,80.83,16.98,4,Noon
1800,0,81.0,14.63,4,Noon
1801,0,81.37,19.78,4,Noon
1802,0,83.8,20.28,4,Noon
1803,174,85.38,29.83,3,Evening
1804,175,81.45,30.81,3,Evening
1805,67,82.06,33.4,3,Noon
1806,75,80.65,22.17,3,Noon
1807,11,91.08,17.87,3,Evening
1808,28,81.93,27.18,3,Evening
1809,120,86.15,26.48,3,Evening
1810,37,82.62,24.38,3,Evening
1811,25,83.89,29.85,3,Night
1812,44,81.89,25.78,3,Night
1813,33,82.82,21.53,3,Night
1814,60,82.81,22.18,3,Night
1815,49,82.0,16.83,3,Late Night
1816,67,96.0,44.12,3,Late Night
1817,0,80.42,18.92,3,Morning
1818,87,82.47,29.75,3,Morning
1819,155,83.16,30.25,3,Morning
1820,149,86.47,31.08,3,Morning
1821,45,89.31,19.63,3,Noon
1822,160,84.88,24.67,3,Noon
1823,147,84.19,23.0,3,Noon
1824,0,88.26,18.9,3,Noon
1825,27,100.36,24.45,3,Evening
1826,90,83.52,25.57,3,Evening
1827,134,82.9,29.4,3,Evening
1828,29,86.31,30.92,3,Evening
1829,0,81.13,28.55,3,Night
1830,82,83.78,28.62,4,Night
1831,0,80.93,17.7,4,Night
1832,24,85.24,25.68,4,Night
1833,45,83.28,21.88,4,Late Night
1834,0,112.0,6.0,4,Late Night
1835,180,85.67,33.92,4,Morning
1836,103,83.08,22.33,4,Morning
1837,177,83.53,25.3,4,Noon
1838,0,80.17,21.69,4,Noon
1839,0,80.7,21.17,4,Noon
1840,92,83.56,36.3,4,Noon
1841,75,81.19,25.44,4,Evening
1842,0,81.23,25.35,4,Evening
1843,76,81.89,24.34,4,Evening
1844,0,85.77,27.23,4,Evening
1845,0,81.83,18.83,4,Night
1846,0,80.43,19.95,4,Night
1847,11,84.68,22.52,4,Night
1848,0,81.83,14.35,4,Night
1849,99,82.8,40.19,4,Late Night
1850,0,112.0,53.0,4,Early Morning
1851,0,108.17,57.83,4,Morning
1852,63,83.88,31.63,4,Morning
1853,0,88.43,27.32,4,Morning
1854,0,82.73,20.38,4,Noon
1855,117,81.92,25.35,4,Noon
1856,47,93.17,21.07,4,Noon
1857,0,94.67,22.13,4,Noon
1858,70,85.74,28.37,4,Evening
1859,78,89.41,22.95,4,Evening
1860,0,90.36,20.68,4,Evening
1861,0,80.0,39.67,4,Night
1862,36,89.55,24.17,4,Night
1863,0,80.0,47.0,4,Night
1864,0,112.0,54.0,4,Early Morning
1865,168,100.46,33.33,4,Morning
1866,38,91.69,20.23,1,Morning
1867,0,92.04,18.88,1,Morning
1868,30,100.66,22.26,1,Noon
1869,60,83.4,37.38,1,Noon
1870,689,83.44,41.52,1,Noon
1871,0,85.58,23.65,1,Evening
1872,0,83.05,24.61,1,Evening
1873,27,83.82,30.05,1,Evening
1874,42,81.94,30.66,1,Evening
1875,0,96.44,20.72,1,Evening
1876,0,80.17,20.2,1,Night
1877,65,81.31,20.35,1,Night
1878,60,96.83,23.2,1,Night
1879,57,92.9,23.06,1,Morning
1880,137,96.87,22.08,1,Morning
1881,4326,92.0,106.57,1,Morning
1882,1132,95.44,54.37,1,Noon
1883,0,102.93,19.44,1,Noon
1884,0,121.0,17.0,1,Noon
1885,0,80.0,19.05,1,Evening
1886,0,80.52,20.5,1,Night
1887,0,81.69,12.31,1,Night
1888,0,93.13,24.18,1,Night
1889,0,106.0,20.0,1,Night
1890,0,93.09,20.18,1,Morning
1891,147,84.19,35.23,1,Morning
1892,55,86.7,30.75,1,Morning
1893,76,103.82,21.63,1,Noon
1894,37,102.75,24.15,1,Noon
1895,0,93.77,29.42,1,Noon
1896,90,88.19,32.37,1,Noon
1897,2322,82.18,69.32,1,Evening
1898,848,81.39,45.52,1,Evening
1899,118,92.15,27.6,1,Evening
1900,17,86.56,24.84,1,Evening
1901,0,83.71,23.57,1,Night
1902,18,80.0,22.88,1,Night
1903,30,115.5,58.25,1,Early Morning
1904,562,82.43,38.32,1,Early Morning
1905,1014,84.76,52.87,1,Morning
1906,829,82.47,46.88,1,Morning
1907,49,96.5,42.1,3,Morning
1908,106,83.69,34.25,3,Noon
1909,294,82.96,32.81,3,Noon
1910,393,83.57,36.97,3,Evening
1911,446,87.16,47.35,3,Evening
1912,387,82.67,41.07,3,Evening
1913,258,84.62,26.25,3,Evening
1914,289,84.26,39.18,3,Night
1915,168,82.82,36.53,3,Night
1916,116,82.67,30.08,3,Night
1917,0,80.0,18.62,3,Noon
1918,0,86.93,23.89,3,Noon
1919,77,84.21,28.53,3,Noon
1920,26,82.67,23.93,3,Evening
1921,13,80.0,55.5,3,Evening
1922,772,89.65,44.86,3,Morning
1923,46,95.03,21.33,3,Morning
1924,63,110.93,29.67,3,Noon
1925,33,80.54,20.45,3,Noon
1926,0,83.27,23.35,3,Noon
1927,130,83.89,30.07,3,Noon
1928,262,86.26,37.08,3,Evening
1929,842,81.45,39.13,3,Evening
1930,103,81.44,25.77,3,Evening
1931,1067,83.85,44.8,3,Evening
1932,2524,86.89,66.93,3,Night
1933,348,82.73,30.35,3,Night
1934,562,90.67,74.67,3,Night
1935,0,102.33,27.44,3,Early Morning
1936,0,81.05,26.83,3,Morning
1937,1094,83.39,52.13,3,Morning
1938,360,85.37,34.33,3,Morning
1939,0,82.47,23.3,3,Morning
1940,17,87.9,29.98,3,Noon
1941,44,84.48,26.5,3,Noon
1942,56,88.89,29.28,3,Noon
1943,26,81.83,19.92,3,Noon
1944,0,80.0,26.42,3,Evening
1945,29,82.25,24.88,3,Evening
1946,92,88.86,33.1,3,Evening
1947,0,82.88,23.02,3,Evening
1948,101,81.32,26.17,3,Night
1949,0,91.37,20.63,3,Night
1950,0,96.83,19.38,3,Night
1951,0,84.33,27.29,3,Night
1952,0,112.0,28.0,3,Early Morning
1953,0,112.0,7.0,3,Morning
1954,0,115.6,29.0,3,Morning
1955,0,87.33,19.33,3,Morning
1956,0,87.33,36.0,3,Noon
1957,27,82.84,25.12,4,Noon
1958,70,81.35,26.7,4,Noon
1959,11,86.69,28.14,4,Noon
1960,0,86.77,12.23,4,Early Morning
1961,630,91.09,36.22,4,Early Morning
1962,1059,82.36,67.0,4,Morning
1963,0,80.0,26.17,4,Evening
1964,953,92.0,97.62,4,Evening
1965,1938,94.08,67.27,4,Night
1966,1427,84.63,55.1,4,Night
1967,42,82.28,24.6,4,Night
1968,0,88.91,30.91,4,Night
1969,0,119.56,23.44,4,Late Night
1970,0,112.0,62.0,4,Early Morning
1971,0,84.09,24.36,4,Early Morning
1972,202,82.85,30.46,4,Morning
1973,97,83.85,34.41,4,Morning
1974,0,82.9,27.97,4,Morning
1975,118,88.19,27.32,4,Morning
1976,0,82.67,26.27,4,Noon
1977,0,80.97,26.32,4,Noon
1978,85,84.65,30.13,4,Noon
1979,17,80.62,25.47,4,Noon
1980,2036,91.0,71.6,4,Evening
1981,3836,88.0,98.27,4,Evening
1982,336,84.13,39.22,4,Evening
1983,0,80.0,11.45,4,Evening
1984,0,110.1,16.25,4,Night
1985,0,115.66,16.47,4,Night
1986,0,107.55,22.27,4,Night
1987,0,112.0,28.33,4,Night
1988,11,91.43,47.88,4,Night
1989,0,112.0,8.0,4,Late Night
1990,18,104.0,67.56,4,Early Morning
1991,0,80.77,19.38,4,Evening
1992,157,91.38,39.73,4,Night
1993,34,81.3,15.64,4,Night
1994,687,88.35,45.67,4,Night
1995,0,96.0,16.22,4,Night
1996,837,80.56,51.52,4,Noon
1997,1354,101.95,52.32,4,Evening
1998,2765,84.0,77.2,4,Evening
1999,57,84.17,24.79,4,Evening
2000,0,85.24,21.41,4,Night
2001,0,85.46,27.79,4,Morning
2002,297,81.67,37.98,4,Morning
2003,88,83.5,27.25,4,Morning
2004,0,80.0,22.5,4,Noon
2005,28,93.19,22.39,4,Evening
2006,0,114.7,17.35,4,Evening
2007,3165,108.74,82.7,4,Evening
2008,1556,80.59,70.22,4,Night
2009,20,81.25,26.5,4,Evening
2010,10,85.65,25.47,4,Evening
2011,237,84.84,42.23,4,Night
2012,43,81.43,28.53,4,Night
2013,21,81.62,19.78,4,Night
2014,0,108.44,10.47,4,Night
2015,70,107.84,20.43,4,Late Night
2016,0,112.0,55.0,4,Early Morning
2017,0,112.0,2.0,4,Morning
2018,60,85.13,25.42,4,Morning
2019,688,83.73,42.18,4,Morning
2020,2857,94.32,66.32,4,Morning
2021,59,90.07,30.58,4,Noon
2022,38,84.74,28.53,4,Noon
2023,0,93.93,24.04,4,Noon
2024,140,87.73,28.87,5,Noon
2025,0,87.05,21.98,5,Evening
2026,0,83.97,23.1,5,Evening
2027,76,82.87,27.05,5,Evening
2028,17,81.24,26.27,5,Evening
2029,80,82.93,20.5,1,Night
2030,0,82.27,13.45,1,Night
2031,0,82.8,17.93,1,Night
2032,0,114.53,15.24,1,Night
2033,0,90.45,29.67,1,Early Morning
2034,0,105.57,13.97,1,Morning
2035,0,110.2,16.73,1,Morning
2036,108,82.0,29.02,1,Morning
2037,31,89.24,22.63,1,Morning
2038,0,82.95,21.64,1,Noon
2039,0,96.59,21.06,1,Noon
2040,60,89.83,35.73,5,Morning
2041,551,82.2,63.83,5,Morning
2042,28,84.76,32.02,5,Noon
2043,99,103.38,31.52,4,Noon
2044,1972,86.86,64.88,4,Noon
2045,3394,86.4,72.58,5,Noon
2046,2231,88.18,61.55,5,Evening
2047,0,80.83,38.08,5,Evening
2048,3230,85.0,84.57,5,Evening
2049,3014,83.84,65.47,5,Evening
2050,0,80.67,38.6,5,Night
2051,11,80.0,41.23,2,Night
2052,0,86.4,64.8,2,Night
2053,0,112.0,15.33,2,Early Morning
2054,10,109.33,50.33,2,Early Morning
2055,0,81.07,46.25,2,Early Morning
2056,19,85.24,34.83,2,Early Morning
2057,269,85.81,45.66,2,Morning
2058,1921,91.69,70.42,2,Morning
2059,443,85.21,39.07,2,Morning
2060,468,85.05,42.93,4,Morning
2061,374,85.22,47.87,4,Noon
2062,952,83.2,55.67,4,Noon
2063,74,81.85,29.93,4,Noon
2064,352,84.84,34.4,4,Noon
2065,1362,84.27,49.18,4,Evening
2066,13,81.24,35.98,4,Evening
2067,74,93.78,25.68,4,Evening
2068,48,93.82,38.25,3,Evening
2069,0,112.0,16.0,3,Night
2070,0,112.0,18.0,3,Night
2071,0,112.0,22.0,3,Early Morning
2072,0,112.0,7.0,3,Early Morning
2073,1539,94.27,69.8,3,Early Morning
2074,1385,85.55,65.42,3,Early Morning
2075,435,89.33,47.58,3,Morning
2076,596,93.21,50.42,3,Morning
2077,227,85.39,39.47,3,Morning
2078,1493,82.44,60.25,3,Morning
2079,54,87.53,38.49,3,Noon
2080,1354,84.38,50.6,3,Noon
2081,1154,83.72,52.4,3,Noon
2082,1197,84.32,64.53,3,Noon
2083,22,84.83,33.6,3,Evening
2084,12,103.49,21.03,3,Evening
2085,14,106.75,34.52,3,Evening
2086,104,89.48,57.53,3,Evening
2087,46,93.33,44.68,3,Night
2088,0,112.0,9.75,3,Night
2089,0,112.0,19.0,3,Early Morning
2090,0,112.0,18.0,3,Early Morning
2091,670,95.39,57.88,3,Early Morning
2092,223,87.47,52.93,3,Early Morning
2093,1385,83.46,52.72,3,Morning
2094,965,82.36,40.42,3,Morning
2095,840,85.62,43.7,3,Morning
2096,187,84.9,41.12,2,Morning
2097,1196,81.59,49.23,2,Noon
2098,1335,82.95,48.47,2,Noon
2099,124,96.0,52.64,2,Noon
2100,0,112.0,3.0,2,Noon
2101,11,86.21,20.59,3,Evening
2102,2369,87.31,64.4,3,Evening
2103,1172,91.58,45.8,3,Evening
2104,0,110.93,18.96,3,Evening
2105,0,108.88,23.49,3,Night
2106,0,86.4,35.0,3,Night
2107,0,112.0,23.0,3,Early Morning
2108,1139,109.33,81.08,3,Early Morning
2109,335,85.82,38.48,3,Early Morning
2110,793,91.29,56.0,3,Early Morning
2111,854,84.76,45.38,3,Morning
2112,592,85.26,43.77,3,Morning
2113,2020,85.12,67.33,3,Morning
2114,152,91.92,26.21,3,Morning
2115,99,90.5,39.46,3,Noon
2116,1807,88.86,51.17,3,Noon
2117,1456,90.67,60.3,4,Noon
2118,1263,82.55,48.92,4,Noon
2119,2004,94.22,78.6,4,Evening
2120,1066,101.67,43.45,4,Evening
2121,10,103.77,30.12,4,Evening
2122,0,94.67,33.68,4,Evening
2123,17,113.04,20.32,4,Night
2124,0,115.5,17.17,4,Night
2125,0,112.0,19.0,4,Night
2126,0,112.0,19.0,4,Early Morning
2127,0,112.0,17.0,4,Early Morning
2128,0,112.0,28.5,4,Early Morning
2129,1369,93.82,72.83,4,Morning
2130,370,84.84,46.19,4,Morning
2131,709,89.95,43.68,4,Morning
2132,867,88.44,59.08,4,Morning
2133,662,88.98,43.18,4,Noon
2134,689,85.94,48.98,4,Noon
2135,1319,90.88,50.9,4,Noon
2136,451,80.5,54.37,3,Noon
2137,891,85.81,46.13,3,Evening
2138,11,80.9,41.58,3,Evening
2139,47,81.96,49.7,3,Evening
2140,778,83.91,39.25,3,Evening
2141,612,84.0,77.58,3,Night
2142,0,112.0,13.5,3,Night
2143,0,112.0,2.0,4,Night
2144,0,112.0,19.0,4,Early Morning
2145,0,112.0,20.0,4,Early Morning
2146,14,91.29,22.61,4,Early Morning
2147,248,91.67,44.42,4,Morning
2148,1481,89.41,62.3,4,Morning
2149,1495,89.04,53.68,4,Morning
2150,1144,88.21,59.33,4,Morning
2151,50,97.72,25.48,4,Noon
2152,0,97.33,26.13,4,Noon
2153,827,88.93,47.78,4,Noon
2154,2018,88.62,57.03,4,Noon
2155,2796,89.41,74.98,4,Evening
2156,1379,103.06,46.13,4,Evening
2157,0,83.87,34.47,4,Evening
2158,24,84.62,40.82,4,Evening
2159,19,80.55,33.5,4,Night
2160,36,83.56,35.32,2,Night
2161,0,112.0,26.5,2,Early Morning
2162,0,112.0,2.5,2,Morning
2163,1412,87.81,62.0,2,Morning
2164,36,86.95,43.07,2,Noon
2165,628,88.56,43.9,2,Noon
2166,178,85.76,33.4,2,Noon
2167,84,84.39,34.92,2,Noon
2168,396,88.74,50.4,1,Evening
2169,227,82.8,32.53,1,Evening
2170,0,107.92,16.4,1,Evening
2171,0,112.0,3.0,1,Evening
2172,0,112.0,15.0,1,Night
2173,0,112.0,23.0,1,Early Morning
2174,0,112.0,7.0,1,Early Morning
2175,0,112.0,18.25,1,Early Morning
2176,0,112.0,19.0,1,Morning
2177,2167,100.21,81.82,1,Morning
2178,975,89.71,55.23,1,Morning
2179,771,84.32,52.47,1,Morning
2180,427,84.33,49.02,1,Noon
2181,1135,84.06,44.8,1,Noon
2182,1592,95.6,53.82,1,Noon
2183,2298,85.66,62.62,1,Noon
2184,1429,93.67,49.87,4,Evening
2185,199,98.43,31.52,4,Evening
2186,154,84.43,39.75,4,Evening
2187,96,91.82,34.42,4,Evening
2188,75,101.89,27.08,4,Night
2189,0,80.0,36.4,4,Night
2190,0,114.5,17.0,4,Early Morning
2191,1260,90.45,56.55,4,Early Morning
2192,458,83.32,35.92,4,Early Morning
2193,491,86.19,42.42,4,Morning
2194,624,89.78,49.47,4,Morning
2195,612,87.0,51.97,4,Morning
2196,2487,94.48,69.92,4,Morning
2197,170,99.06,30.68,4,Noon
2198,425,110.68,33.27,4,Noon
2199,2113,83.33,61.1,4,Noon
2200,1245,94.6,44.57,4,Noon
2201,0,86.43,26.68,4,Evening
2202,62,103.31,21.23,4,Evening
2203,0,92.2,23.45,4,Evening
2204,0,80.0,29.35,4,Evening
2205,15,104.0,25.6,4,Night
2206,0,116.5,23.5,4,Night
2207,680,115.5,104.27,5,Early Morning
2208,1130,85.67,52.55,5,Early Morning
2209,802,89.21,52.38,5,Early Morning
2210,1153,87.23,54.23,5,Morning
2211,810,85.05,44.0,5,Morning
2212,34,80.0,24.72,5,Morning
2213,2247,86.0,74.22,5,Morning
2214,0,89.08,33.1,5,Noon
2215,29,91.35,37.24,5,Noon
2216,0,81.07,43.93,5,Noon
2217,1320,88.0,66.78,5,Noon
2218,14,82.07,24.5,5,Evening
2219,59,81.32,40.5,5,Evening
2220,11,81.76,39.28,5,Evening
