,steps,steps_so_far,heart_rate,min_heart,max_heart,raw_intensity,feeling_rate,time_of_day,gender
4497,0,5389,80.0,80.0,80.0,23.92,4,5,male
4498,0,0,112.0,112.0,112.0,50.0,4,2,male
4499,37,37,108.85,122.0,80.0,25.93,4,3,male
4500,100,137,84.58,96.0,80.0,27.93,4,3,male
4501,94,231,85.46,96.0,80.0,29.62,4,3,male
4502,175,406,88.35,96.0,80.0,48.9,4,3,male
4503,281,687,89.6,96.0,80.0,44.2,4,4,male
4504,335,1022,91.33,96.0,80.0,57.15,4,4,male
4505,60,1082,86.95,112.0,80.0,33.11,4,4,male
4506,207,1289,92.08,96.0,80.0,51.7,4,4,male
4507,302,1591,85.82,96.0,80.0,51.8,4,5,male
4508,973,2564,90.46,96.0,80.0,57.58,4,5,male
4509,545,3109,92.49,96.0,80.0,65.43,4,5,male
4510,159,3268,88.33,96.0,80.0,51.98,4,5,male
4511,210,3478,89.06,96.0,80.0,45.53,4,6,male
4512,131,3609,87.53,96.0,80.0,49.61,4,6,male
4513,0,0,112.0,112.0,112.0,17.0,3,2,male
4514,0,0,112.0,112.0,112.0,48.0,3,2,male
4515,145,145,89.73,121.0,80.0,30.92,3,3,male
4516,47,192,84.49,96.0,80.0,33.43,3,3,male
4517,106,298,89.61,106.0,80.0,47.23,3,3,male
4518,829,1127,89.74,96.0,80.0,61.97,4,3,male
4519,1402,2529,88.0,96.0,80.0,58.88,4,4,male
4520,97,2626,90.77,96.0,80.0,47.52,4,4,male
4521,288,2914,92.66,121.0,80.0,45.75,4,4,male
4522,0,2914,111.86,122.0,80.0,20.14,4,4,male
4523,15,2929,115.62,122.0,96.0,22.93,4,5,male
4524,0,2929,95.77,124.0,80.0,18.55,4,5,male
4525,3385,6314,84.36,96.0,80.0,87.05,4,5,male
4526,2167,8481,96.0,96.0,96.0,101.15,4,5,male
4527,0,0,113.5,121.0,112.0,30.67,5,2,male
4528,943,943,85.22,112.0,80.0,43.7,5,2,male
4529,645,1588,88.5,122.0,80.0,34.27,5,2,male
4530,33,1621,81.97,96.0,80.0,19.67,5,3,male
4531,14,1635,80.61,96.0,80.0,21.38,5,3,male
4532,583,2218,82.52,96.0,80.0,31.6,4,3,male
4533,39,2257,86.31,122.0,80.0,18.93,4,3,male
4534,188,2445,83.0,96.0,80.0,27.98,4,4,male
4535,0,2445,80.33,90.0,80.0,17.48,4,4,male
4536,176,2621,83.04,112.0,80.0,24.92,4,4,male
4537,1098,3719,83.28,96.0,80.0,44.23,4,4,male
4538,617,4336,90.53,106.0,80.0,44.13,4,5,male
4539,20,4356,82.88,106.0,80.0,20.08,4,5,male
4540,0,4356,81.17,90.0,80.0,16.82,4,5,male
4541,0,4356,91.77,122.0,80.0,23.55,4,5,male
4542,66,4422,91.57,122.0,80.0,25.28,4,6,male
4543,30,30,107.4,121.0,96.0,35.0,4,2,male
4544,26,56,82.14,96.0,80.0,22.93,4,2,male
4545,61,117,81.62,96.0,80.0,22.92,4,3,male
4546,0,117,82.4,96.0,80.0,21.12,4,3,male
4547,81,198,84.73,96.0,80.0,30.73,4,3,male
4548,0,198,83.27,96.0,80.0,23.34,4,3,male
4549,247,445,94.37,112.0,80.0,31.35,4,4,male
4550,0,445,81.57,112.0,80.0,20.4,4,4,male
4551,138,583,86.12,106.0,80.0,27.12,4,4,male
4552,101,684,86.88,106.0,80.0,25.27,4,4,male
4553,135,819,85.13,96.0,80.0,32.92,4,5,male
4554,0,819,90.39,122.0,80.0,18.27,4,5,male
4555,0,819,89.63,122.0,80.0,21.28,4,5,male
4556,0,819,110.7,122.0,80.0,14.53,4,5,male
4557,0,819,91.0,122.0,80.0,14.77,4,6,male
4558,57,876,94.15,122.0,80.0,19.34,4,6,male
4559,0,0,112.0,112.0,112.0,18.0,4,1,male
4560,0,0,112.0,112.0,112.0,18.67,4,2,male
4561,0,0,112.0,112.0,112.0,21.25,4,2,male
4562,672,672,85.97,121.0,80.0,40.7,4,2,male
4563,1164,1836,82.15,106.0,80.0,45.27,4,2,male
4564,12,1848,80.52,90.0,80.0,21.1,4,3,male
4565,76,1924,85.32,96.0,80.0,23.87,4,3,male
4566,579,2503,84.33,112.0,80.0,30.4,4,3,male
4567,0,2503,81.77,106.0,80.0,16.15,4,3,male
4568,205,2708,82.43,96.0,80.0,22.97,4,4,male
4569,11,2719,91.69,122.0,80.0,16.07,4,4,male
4570,0,2719,86.54,122.0,80.0,17.61,4,4,male
4571,1728,4447,83.39,96.0,80.0,54.27,4,4,male
4572,959,5406,89.89,96.0,80.0,48.82,4,5,male
4573,42,5448,84.24,112.0,80.0,20.28,4,5,male
4574,38,5486,83.71,96.0,80.0,23.81,4,5,male
4575,0,5486,82.07,90.0,80.0,15.28,4,5,male
4576,0,0,116.5,121.0,112.0,41.0,4,2,male
4577,28,28,92.81,122.0,80.0,16.25,4,2,male
4578,591,619,87.76,122.0,80.0,32.5,4,2,male
4579,1297,1916,82.24,106.0,80.0,46.65,4,2,male
4580,110,2026,81.74,96.0,80.0,22.03,4,3,male
4581,7,2033,81.15,96.0,80.0,17.98,4,3,male
4582,688,2721,81.48,96.0,80.0,38.18,4,3,male
4583,291,3012,83.73,96.0,80.0,28.52,4,3,male
4584,29,3041,83.07,96.0,80.0,17.4,4,4,male
4585,12,3053,94.51,122.0,80.0,13.77,4,4,male
4586,410,3463,87.02,106.0,80.0,34.39,4,4,male
4587,487,3950,83.02,96.0,80.0,31.85,4,4,male
4588,627,4577,87.02,96.0,80.0,46.05,4,5,male
4589,24,4601,85.05,106.0,80.0,26.24,4,5,male
4590,0,4601,83.92,112.0,80.0,17.32,4,5,male
4591,0,4601,112.0,112.0,112.0,54.0,4,5,male
4592,0,4601,112.0,112.0,112.0,2.0,4,6,male
4593,0,0,112.0,112.0,112.0,20.0,4,2,male
4594,1056,1056,83.47,124.0,80.0,37.78,4,2,male
4595,656,1712,84.93,112.0,80.0,36.24,4,2,male
4596,58,1770,86.25,106.0,80.0,29.78,4,3,male
4597,127,1897,82.0,96.0,80.0,19.76,4,3,male
4598,598,2495,89.39,122.0,80.0,37.29,4,3,male
4599,112,2607,85.2,122.0,80.0,22.87,4,3,male
4600,196,2803,80.58,96.0,80.0,22.4,4,4,male
4601,68,2871,88.5,122.0,80.0,18.88,4,4,male
4602,198,3069,89.71,122.0,80.0,20.84,4,4,male
4603,576,3645,82.17,96.0,80.0,31.17,4,4,male
4604,603,4248,90.09,96.0,80.0,51.0,4,5,male
4605,64,4312,88.86,122.0,80.0,24.1,4,5,male
4606,135,4447,89.43,122.0,80.0,26.93,4,5,male
4607,0,4447,103.0,112.0,96.0,21.58,4,5,male
4608,0,0,112.0,112.0,112.0,6.5,4,6,male
4609,0,0,112.0,112.0,112.0,15.5,4,1,male
4610,66,66,99.48,124.0,80.0,23.11,4,2,male
4611,64,130,84.75,96.0,80.0,27.13,4,3,male
4612,67,197,84.62,96.0,80.0,34.62,4,3,male
4613,0,197,91.12,122.0,80.0,16.85,4,3,male
4614,31,228,83.69,112.0,80.0,21.95,4,3,male
4615,1635,1863,89.38,106.0,80.0,56.53,4,4,male
4616,830,2693,94.95,122.0,80.0,44.53,4,4,male
4617,0,2693,82.4,112.0,80.0,17.08,4,4,male
4618,12,2705,86.1,112.0,80.0,23.95,4,4,male
4619,156,2861,102.08,122.0,80.0,30.25,4,5,male
4620,36,2897,87.3,112.0,80.0,18.2,4,5,male
4621,4852,7749,96.0,96.0,96.0,103.52,4,5,male
4622,2246,9995,94.12,96.0,80.0,68.85,4,5,male
4623,0,9995,87.48,87.47572631179189,87.47572631179189,4.75,4,6,male
4624,0,9995,116.5,121.0,112.0,9.73,4,6,male
4625,0,0,112.0,112.0,112.0,54.0,4,2,male
4626,0,0,83.87,121.0,80.0,21.15,4,3,male
4627,74,74,85.16,112.0,80.0,23.3,4,3,male
4628,85,159,88.25,122.0,80.0,22.62,4,3,male
4629,16,175,80.78,96.0,80.0,19.35,4,3,male
4630,214,389,92.17,122.0,80.0,27.45,4,4,male
4631,128,517,89.22,112.0,80.0,32.63,4,4,male
4632,427,944,86.53,96.0,80.0,48.12,4,4,male
4633,156,1100,84.16,96.0,80.0,25.15,4,4,male
4634,27,1127,89.21,122.0,80.0,21.0,4,5,male
4635,718,1845,87.35,96.0,80.0,51.25,4,5,male
4636,55,1900,88.36,106.0,80.0,35.13,4,5,male
4637,0,1900,85.29,112.0,80.0,16.21,4,5,male
4638,0,1900,112.0,112.0,112.0,3.11,4,6,male
4639,0,1900,112.0,112.0,112.0,7.0,4,6,male
4640,0,0,112.0,112.0,112.0,10.0,4,2,male
4641,729,729,88.88,121.0,80.0,45.16,4,2,male
4642,1060,1789,86.47,112.0,80.0,43.2,4,2,male
4643,0,1789,81.87,96.0,80.0,17.08,4,3,male
4644,90,1879,85.14,122.0,80.0,18.08,4,3,male
4645,60,1939,81.79,106.0,80.0,22.63,4,3,male
4646,48,1987,82.31,96.0,80.0,22.17,4,3,male
4647,186,2173,80.98,96.0,80.0,23.47,4,4,male
4648,0,2173,80.83,90.0,80.0,15.43,4,4,male
4649,169,2342,86.33,122.0,80.0,19.57,4,4,male
4650,874,3216,81.12,96.0,80.0,41.65,4,4,male
4651,505,3721,87.79,96.0,80.0,44.41,4,5,male
4652,25,3746,82.28,96.0,80.0,25.25,4,5,male
4653,96,3842,81.93,96.0,80.0,26.23,4,5,male
4654,0,3842,84.92,112.0,80.0,24.15,4,5,male
4655,0,3842,112.0,112.0,112.0,16.0,4,6,male
4656,69,69,93.4,121.0,80.0,37.19,4,2,male
4657,35,104,95.73,122.0,80.0,18.78,4,3,male
4658,53,157,84.36,96.0,80.0,26.34,4,3,male
4659,259,416,88.58,106.0,80.0,36.62,4,3,male
4660,0,416,83.83,112.0,80.0,22.02,4,3,male
4661,150,566,85.96,96.0,80.0,25.42,4,4,male
4662,109,675,93.05,122.0,80.0,21.63,4,4,male
4663,20,695,89.2,112.0,80.0,25.88,4,4,male
4664,906,1601,90.82,112.0,80.0,40.75,4,4,male
4665,2559,4160,83.56,96.0,80.0,54.07,4,5,male
4666,2625,6785,83.08,96.0,80.0,59.62,4,5,male
4667,1789,8574,80.53,90.0,80.0,44.81,4,5,male
4668,41,8615,101.33,112.0,96.0,36.87,4,5,male
4669,0,8615,112.0,112.0,112.0,10.0,4,6,male
4670,0,0,96.0,112.0,80.0,50.18,4,2,male
4671,769,769,81.52,96.0,80.0,38.38,4,2,male
4672,1162,1931,85.54,122.0,80.0,43.7,4,2,male
4673,0,1931,82.68,112.0,80.0,17.73,4,3,male
4674,49,1980,87.71,112.0,80.0,21.25,4,3,male
4675,634,2614,82.81,96.0,80.0,29.43,4,3,male
4676,0,2614,81.36,90.0,80.0,15.39,4,3,male
4677,230,2844,83.35,96.0,80.0,32.83,4,4,male
4678,0,2844,80.51,90.0,80.0,20.81,4,4,male
4679,88,2932,82.29,96.0,80.0,18.48,4,4,male
4680,845,3777,81.9,96.0,80.0,40.15,4,4,male
4681,646,4423,86.04,96.0,80.0,43.98,4,5,male
4682,54,4477,81.11,96.0,80.0,30.6,5,5,male
4683,42,4519,84.07,96.0,80.0,22.47,5,5,male
4684,0,4519,112.0,112.0,112.0,22.67,5,5,male
4685,0,0,112.0,112.0,112.0,19.0,4,2,male
4686,0,0,112.0,112.0,112.0,10.33,4,2,male
4687,160,160,93.92,124.0,80.0,31.45,4,2,male
4688,38,198,83.68,112.0,80.0,23.75,4,3,male
4689,81,279,89.78,122.0,80.0,27.13,4,3,male
4690,78,357,89.64,106.0,80.0,31.05,4,3,male
4691,11,368,82.51,96.0,80.0,18.68,4,3,male
4692,97,465,88.34,122.0,80.0,26.85,4,4,male
4693,107,572,90.53,106.0,80.0,32.02,4,4,male
4694,1277,1849,89.89,96.0,80.0,53.6,4,4,male
4695,373,2222,89.11,112.0,80.0,43.83,4,4,male
4696,73,2295,86.29,96.0,80.0,30.65,5,5,male
4697,253,2548,87.74,96.0,80.0,41.68,5,5,male
4698,15,2563,94.56,122.0,80.0,25.81,5,5,male
4699,33,2596,85.8,112.0,80.0,19.37,5,5,male
4700,0,2596,112.0,112.0,112.0,6.0,5,6,male
4701,0,2596,112.0,112.0,112.0,3.0,5,6,male
4702,53,53,93.33,112.0,80.0,41.9,4,2,male
4703,642,695,88.36,96.0,80.0,40.82,4,2,male
4704,869,1564,81.38,96.0,80.0,35.42,4,2,male
4705,0,1564,80.51,90.0,80.0,18.73,4,3,male
4706,491,2055,83.05,122.0,80.0,33.77,4,3,male
4707,604,2659,86.8,112.0,80.0,41.77,4,3,male
4708,1315,3974,87.7,96.0,80.0,50.28,4,3,male
4709,906,4880,90.53,112.0,80.0,40.32,4,4,male
4710,97,4977,85.81,96.0,80.0,34.82,4,4,male
4711,47,5024,102.33,122.0,80.0,18.82,4,4,male
4712,0,5024,117.45,122.0,112.0,16.73,4,4,male
4713,110,5134,95.12,122.0,80.0,32.5,4,5,male
4714,72,5206,86.82,122.0,80.0,23.13,4,5,male
4715,59,5265,88.35,122.0,80.0,20.62,4,5,male
4716,330,5595,107.5,124.0,96.0,79.0,4,5,male
4717,0,5595,112.0,112.0,112.0,2.0,4,6,male
4718,0,0,112.0,112.0,112.0,14.2,4,2,male
4719,25,25,88.94,106.0,80.0,28.47,4,3,male
4720,45,70,83.02,96.0,80.0,23.71,4,3,male
4721,100,170,92.08,122.0,80.0,23.1,4,3,male
4722,940,1110,95.71,124.0,80.0,68.81,4,3,male
4723,577,1687,93.46,122.0,80.0,35.97,4,4,male
4724,216,1903,84.42,96.0,80.0,31.1,4,4,male
4725,93,1996,89.3,122.0,80.0,28.23,4,4,male
4726,28,2024,83.47,112.0,80.0,23.3,4,4,male
4727,99,2123,89.32,112.0,80.0,39.02,4,5,male
4728,0,2123,82.5,90.0,80.0,22.3,4,5,male
4729,23,2146,86.26,96.0,80.0,28.48,4,5,male
4730,0,2146,112.0,112.0,112.0,62.0,4,5,male
4731,0,2146,112.0,112.0,112.0,5.0,4,6,male
4732,0,0,112.0,112.0,112.0,12.0,4,2,male
4733,50,50,87.04,112.0,80.0,27.85,4,2,male
4734,98,148,83.3,96.0,80.0,26.67,4,3,male
4735,50,198,85.37,112.0,80.0,21.58,4,3,male
4736,105,303,85.19,106.0,80.0,30.3,4,3,male
4737,166,469,88.28,106.0,80.0,43.53,4,3,male
4738,45,514,86.36,96.0,80.0,30.72,4,4,male
4739,11,525,99.47,122.0,80.0,20.63,4,4,male
4740,21,546,85.66,112.0,80.0,24.12,4,4,male
4741,127,673,86.53,112.0,80.0,31.03,4,4,male
4742,0,673,96.48,122.0,80.0,26.12,4,5,male
4743,11,684,86.58,122.0,80.0,20.53,4,5,male
4744,684,1368,86.43,96.0,80.0,51.47,4,5,male
4745,0,1368,115.0,121.0,112.0,46.0,4,5,male
4746,0,0,112.0,112.0,112.0,29.0,4,6,male
4747,40,40,102.4,112.0,80.0,47.17,4,2,male
4748,1107,1147,82.2,96.0,80.0,47.23,4,2,male
4749,835,1982,83.16,96.0,80.0,39.37,4,2,male
4750,115,2097,83.47,96.0,80.0,22.85,4,3,male
4751,61,2158,85.64,122.0,80.0,22.02,4,3,male
4752,762,2920,82.79,96.0,80.0,35.5,4,3,male
4753,0,2920,80.86,90.0,80.0,21.48,4,3,male
4754,0,2920,82.8,112.0,80.0,19.17,4,4,male
4755,217,3137,83.57,96.0,80.0,26.24,4,4,male
4756,134,3271,84.04,112.0,80.0,23.15,4,4,male
4757,1129,4400,85.89,96.0,80.0,52.45,4,4,male
4758,143,4543,89.13,96.0,80.0,40.18,4,5,male
4759,84,4627,82.41,96.0,80.0,27.49,4,5,male
4760,11,4638,82.92,112.0,80.0,21.22,4,5,male
4761,0,4638,84.29,90.0,80.0,24.43,4,5,male
4762,0,4638,112.0,112.0,112.0,9.5,4,6,male
4763,0,4638,112.0,112.0,112.0,11.0,4,6,male
4764,0,0,112.0,112.0,112.0,24.75,4,2,male
4765,0,0,112.0,112.0,112.0,19.0,4,2,male
4766,0,0,116.0,122.0,112.0,21.0,4,2,male
4767,0,0,82.2,122.0,80.0,24.47,4,2,male
4768,29,29,83.76,112.0,80.0,21.28,4,3,male
4769,53,82,83.69,106.0,80.0,24.25,4,3,male
4770,10,92,84.2,96.0,80.0,28.3,4,3,male
4771,82,174,82.51,96.0,80.0,27.65,4,3,male
4772,94,268,85.96,122.0,80.0,18.35,4,4,male
4773,124,392,81.69,96.0,80.0,27.38,4,4,male
4774,43,435,81.82,96.0,80.0,21.58,4,4,male
4775,479,914,91.86,96.0,80.0,50.43,4,4,male
4776,1637,2551,93.54,96.0,80.0,67.03,4,5,male
4777,183,2734,88.84,122.0,80.0,30.03,4,5,male
4778,15,2749,93.75,122.0,80.0,17.78,4,5,male
4779,11,2760,80.0,80.0,80.0,24.5,4,5,male
4780,18,18,89.6,96.0,80.0,43.71,4,2,male
4781,77,95,84.0,96.0,80.0,22.77,4,2,male
4782,2338,2433,87.4,96.0,80.0,73.18,4,3,male
4783,0,2433,112.0,112.0,112.0,8.67,4,3,male
4784,584,3017,113.8,121.0,112.0,75.82,4,3,male
4785,2860,5877,84.17,96.0,80.0,70.38,4,3,male
4786,79,5956,87.36,112.0,80.0,28.19,4,4,male
4787,36,5992,95.55,124.0,80.0,21.66,4,4,male
4788,0,5992,119.33,122.0,112.0,21.0,4,4,male
4789,84,6076,108.03,122.0,96.0,39.33,4,4,male
4790,14,6090,83.76,112.0,80.0,23.12,4,5,male
4791,107,6197,85.19,96.0,80.0,24.28,4,5,male
4792,11,6208,82.24,106.0,80.0,22.52,4,5,male
4793,0,6208,80.0,80.0,80.0,16.33,4,5,male
4794,0,0,112.0,112.0,112.0,2.0,4,1,male
4795,0,0,88.31,122.0,80.0,16.0,4,2,male
4796,800,800,89.95,122.0,80.0,42.14,4,2,male
4797,1432,2232,84.13,96.0,80.0,55.43,4,2,male
4798,38,2270,82.69,112.0,80.0,18.3,4,3,male
4799,73,2343,82.84,112.0,80.0,17.9,4,3,male
4800,653,2996,80.64,96.0,80.0,30.18,4,3,male
4801,44,3040,82.55,106.0,80.0,22.49,4,3,male
4802,108,3148,84.15,112.0,80.0,20.42,4,4,male
4803,0,3148,81.0,90.0,80.0,17.38,4,4,male
4804,0,3148,82.03,90.0,80.0,15.44,4,4,male
4805,715,3863,81.41,96.0,80.0,39.23,4,4,male
4806,632,4495,86.81,96.0,80.0,44.83,4,5,male
4807,0,4495,82.0,90.0,80.0,19.28,4,5,male
4808,83,4578,85.37,106.0,80.0,23.24,4,5,male
4809,21,4599,87.58,112.0,80.0,35.43,4,5,male
4810,0,4599,112.0,112.0,112.0,3.5,4,6,male
4811,10,10,116.5,121.0,112.0,51.5,4,2,male
4812,1001,1011,82.3,112.0,80.0,40.9,4,2,male
4813,402,1413,82.04,106.0,80.0,26.55,4,2,male
4814,106,1519,81.38,106.0,80.0,22.39,4,3,male
4815,0,1519,82.2,96.0,80.0,24.81,4,3,male
4816,777,2296,85.45,96.0,80.0,36.17,4,3,male
4817,60,2356,91.82,122.0,80.0,18.73,4,3,male
4818,81,2437,86.56,112.0,80.0,21.28,4,4,male
4819,229,2666,82.38,96.0,80.0,28.8,4,4,male
4820,73,2739,81.74,112.0,80.0,19.74,4,4,male
4821,1408,4147,86.4,96.0,80.0,51.05,4,4,male
4822,585,4732,86.68,122.0,80.0,40.18,4,5,male
4823,0,4732,81.33,90.0,80.0,16.88,4,5,male
4824,13,4745,84.44,122.0,80.0,18.67,4,5,male
4825,74,4819,86.98,122.0,80.0,22.68,4,5,male
4826,49,4868,94.55,96.0,80.0,47.4,4,6,male
4827,233,233,88.67,112.0,80.0,54.36,4,5,female
4828,675,908,88.5,96.0,80.0,48.87,4,5,female
4829,959,1867,92.53,122.0,80.0,47.85,4,5,female
4830,266,2133,86.24,106.0,80.0,35.35,4,5,female
4831,70,2203,108.24,122.0,80.0,22.67,4,6,female
4832,0,2203,112.0,112.0,112.0,2.0,4,6,female
4833,0,0,112.0,112.0,112.0,6.0,4,2,female
4834,94,94,112.0,112.0,112.0,73.0,4,2,female
4835,438,532,86.13,112.0,80.0,50.78,4,3,female
4836,622,1154,82.95,96.0,80.0,46.15,4,3,female
4837,409,1563,85.09,96.0,80.0,53.07,4,3,female
4838,3231,4794,90.67,96.0,80.0,87.12,4,3,female
4839,3291,8085,86.22,96.0,80.0,70.9,5,4,female
4840,1463,9548,85.86,106.0,80.0,57.28,5,4,female
4841,3213,12761,96.0,96.0,96.0,75.78,5,4,female
4842,707,13468,82.25,96.0,80.0,45.47,5,4,female
4843,276,13744,87.35,122.0,80.0,39.58,5,5,female
4844,774,14518,87.67,96.0,80.0,47.97,5,5,female
4845,556,15074,86.41,96.0,80.0,44.35,5,5,female
4846,1153,16227,86.41,96.0,80.0,43.75,5,5,female
4847,350,16577,82.36,106.0,80.0,36.75,5,6,female
4848,118,16695,84.87,112.0,80.0,30.38,5,6,female
4849,0,0,112.0,112.0,112.0,6.5,5,6,female
4850,161,161,108.08,122.0,80.0,35.77,5,2,female
4851,633,794,91.08,112.0,80.0,54.42,5,2,female
4852,2595,3389,94.0,96.0,80.0,75.35,5,3,female
4853,637,4026,91.29,96.0,80.0,61.2,5,3,female
4854,683,4709,90.79,96.0,80.0,62.82,5,3,female
4855,145,4854,81.21,96.0,80.0,39.85,5,3,female
4856,106,4960,84.8,96.0,80.0,51.6,5,4,female
4857,229,5189,84.9,96.0,80.0,51.03,4,4,female
4858,163,5352,82.46,96.0,80.0,34.87,4,4,female
4859,2386,7738,92.52,96.0,80.0,83.15,4,4,female
4860,3673,11411,84.36,96.0,80.0,86.47,4,5,female
4861,150,11561,86.65,106.0,80.0,34.8,5,5,female
4862,372,11933,86.88,106.0,80.0,39.82,5,5,female
4863,313,12246,100.57,112.0,96.0,61.26,5,5,female
4864,0,0,112.0,112.0,112.0,7.5,5,2,female
4865,22,22,101.05,121.0,80.0,33.22,5,2,female
4866,217,239,82.49,96.0,80.0,44.5,5,3,female
4867,343,582,83.21,96.0,80.0,40.58,5,3,female
4868,3238,3820,90.67,96.0,80.0,79.33,5,3,female
4869,2941,6761,84.57,96.0,80.0,76.45,5,3,female
4870,312,7073,87.12,96.0,80.0,38.37,5,4,female
4871,373,7446,84.56,96.0,80.0,39.78,5,4,female
4872,480,7926,88.86,112.0,80.0,36.34,5,4,female
4873,1778,9704,91.83,96.0,80.0,70.35,5,4,female
4874,278,9982,88.57,106.0,80.0,40.1,5,5,female
4875,122,10104,84.04,112.0,80.0,34.1,5,5,female
4876,323,10427,88.98,106.0,80.0,37.02,5,5,female
4877,140,10567,88.8,112.0,80.0,30.78,5,5,female
4878,0,10567,112.0,112.0,112.0,2.0,5,6,female
4879,0,0,112.0,112.0,112.0,9.0,5,2,female
4880,288,288,88.06,122.0,80.0,43.62,5,2,female
4881,331,619,89.45,96.0,80.0,63.02,5,2,female
4882,94,713,87.38,96.0,80.0,40.57,5,3,female
4883,689,1402,84.36,96.0,80.0,45.48,5,3,female
4884,510,1912,81.9,96.0,80.0,47.95,5,3,female
4885,4196,6108,87.48,87.47572631179189,87.47572631179189,85.38,5,3,female
4886,2167,8275,89.48,96.0,80.0,60.35,5,4,female
4887,718,8993,84.89,96.0,80.0,53.57,5,4,female
4888,685,9678,91.78,106.0,80.0,48.66,5,4,female
4889,401,10079,87.35,122.0,80.0,41.83,5,4,female
4890,333,10412,82.33,96.0,80.0,42.42,5,5,female
4891,664,11076,88.0,96.0,80.0,62.0,5,5,female
4892,261,11337,83.35,96.0,80.0,38.95,5,5,female
4893,609,11946,85.03,106.0,80.0,41.05,5,5,female
4894,493,12439,86.0,96.0,80.0,45.31,4,6,female
4895,490,12929,82.41,96.0,80.0,37.57,4,6,female
4896,131,131,81.29,96.0,80.0,27.44,4,6,female
4897,0,131,112.0,112.0,112.0,4.5,4,6,female
4898,0,131,112.0,112.0,112.0,4.0,4,2,female
4899,0,131,112.0,112.0,112.0,4.0,4,2,female
4900,547,678,84.7,106.0,80.0,46.52,4,2,female
4901,658,1336,91.69,112.0,80.0,69.57,4,3,female
4902,393,1729,85.46,96.0,80.0,47.12,4,3,female
4903,80,1809,83.64,96.0,80.0,47.15,4,3,female
4904,0,1809,112.0,112.0,112.0,15.25,4,3,female
4905,336,2145,97.07,112.0,96.0,60.44,3,4,female
4906,1012,3157,90.07,96.0,80.0,65.97,3,4,female
4907,29,3186,86.03,106.0,80.0,26.3,3,4,female
4908,197,3383,89.07,96.0,80.0,33.6,3,5,female
4909,10,3393,90.61,122.0,80.0,24.41,5,5,female
4910,0,3393,112.0,112.0,112.0,4.0,5,5,female
4911,0,3393,112.0,112.0,112.0,2.5,4,6,female
4912,0,0,112.0,112.0,112.0,10.0,4,2,female
4913,164,164,91.03,112.0,80.0,32.57,4,2,female
4914,523,687,84.0,96.0,80.0,49.5,4,2,female
4915,864,1551,96.0,96.0,96.0,80.45,4,3,female
4916,747,2298,89.0,96.0,80.0,60.72,4,3,female
4917,2590,4888,91.2,96.0,80.0,75.3,4,3,female
4918,1658,6546,94.59,96.0,80.0,60.03,4,3,female
4919,257,6803,94.08,96.0,80.0,43.42,5,4,female
4920,923,7726,90.54,96.0,80.0,56.32,5,4,female
4921,1458,9184,83.73,96.0,80.0,54.87,5,4,female
4922,262,9446,84.96,106.0,80.0,37.42,5,4,female
4923,1503,10949,90.45,96.0,80.0,57.72,4,5,female
4924,0,10949,94.67,96.0,80.0,41.47,4,5,female
4925,0,10949,90.4,96.0,80.0,31.63,4,5,female
4926,640,11589,94.22,96.0,80.0,58.57,4,5,female
4927,0,11589,112.0,112.0,112.0,8.5,4,6,female
4928,0,11589,112.0,112.0,112.0,1.0,4,6,female
4929,0,0,112.0,112.0,112.0,3.0,5,6,female
4930,36,36,102.0,112.0,80.0,32.71,5,2,female
4931,188,224,87.11,96.0,80.0,33.96,5,3,female
4932,429,653,91.7,96.0,80.0,49.4,5,3,female
4933,217,870,89.22,112.0,80.0,36.78,5,3,female
4934,2146,3016,89.6,112.0,80.0,67.02,5,3,female
4935,1505,4521,88.23,96.0,80.0,66.37,5,4,female
4936,179,4700,89.55,122.0,80.0,29.49,5,4,female
4937,0,4700,88.38,112.0,80.0,17.87,5,4,female
4938,1681,6381,92.19,122.0,80.0,59.73,5,4,female
4939,1659,8040,86.23,106.0,80.0,50.02,5,5,female
4940,1280,9320,88.0,96.0,80.0,44.47,4,5,female
4941,1137,10457,80.9,96.0,80.0,40.23,4,5,female
4942,711,11168,90.36,106.0,80.0,38.87,4,5,female
4943,44,11212,84.61,112.0,80.0,22.4,4,6,female
4944,0,11212,112.0,112.0,112.0,9.0,4,6,female
4945,0,0,112.0,112.0,112.0,18.5,4,2,female
4946,106,106,89.85,112.0,80.0,37.77,4,3,female
4947,417,523,92.65,106.0,80.0,54.07,4,3,female
4948,98,621,90.81,106.0,80.0,35.72,4,3,female
4949,459,1080,88.59,112.0,80.0,45.35,4,3,female
4950,18,1098,82.0,96.0,80.0,26.08,4,4,female
4951,461,1559,82.09,96.0,80.0,40.14,4,4,female
4952,1233,2792,86.65,96.0,80.0,38.82,4,4,female
4953,2320,5112,85.31,96.0,80.0,57.17,4,4,female
4954,0,5112,104.91,122.0,80.0,18.13,4,5,female
4955,0,5112,96.11,122.0,80.0,23.83,4,5,female
4956,56,5168,85.3,106.0,80.0,30.86,4,5,female
4957,145,5313,91.43,112.0,80.0,28.75,4,5,female
4958,12,5325,101.42,122.0,80.0,20.56,4,6,female
4959,0,5325,112.0,112.0,112.0,3.0,4,6,female
4960,44,44,97.25,112.0,80.0,42.18,4,2,female
4961,234,278,86.18,96.0,80.0,36.97,4,3,female
4962,63,341,91.27,122.0,80.0,21.42,4,3,female
4963,0,341,108.8,122.0,80.0,18.38,4,3,female
